TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.apache.commons.cli.help.AbstractHelpFormatter,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,56,0.3,2,49,208,76277,1774133583321,0.9456521739130435,11111111111111111111111111111111111111111111111111110000111111111111011111111111111111111111,0.8928571428571429,11111111111111111111111111111111111111111110000011101111,1.0,111111111111,2,1,10,2,0.8818181818181818,11101111111111111111111111111111111111111111111111111111111111111111111111111111111110111110000000001111110011,0.5681818181818182,10101010011010110110110110110010110100110110,1.0,11111111111111111111111111111,1.0,11111111111111111111111111111,0.875,11111111111111111111111111111111111111111100000011011111
