TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.apache.commons.cli.help.TextHelpAppendable,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,108,0.3,2,73,323,158317,1774132838113,0.9807692307692307,111111111111111111101111111011111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111,0.9166666666666666,111111111111111110101111111111011111111011011111011111111111111111111111111111111111111111110110,1.0,1111111111111111111111111111111111111,7,1,28,9,0.9461325966850829,1111111111111111111111111111111111111111111111111111111111111111111111111111010011000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111101111111111111110111111101110111111111001001111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111110111111111111111111111111111111011111111111111111111101111111111111110111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111110111111111111111111100111111001010100,0.6774193548387096,10011010011011111111011010111101101101111111111111100100100100,1.0,1111111111111111111111,1.0,1111111111111111111111,0.9166666666666666,111111111111111100111111111111011111111011101111101111111111111111111111111111111111111111110101
